state_index,score_diff,time_step,time_phase,time_phase_name,health_my,health_my_name,health_opp,health_opp_name,recovery_lock,recovery_name,counter_ready,counter_ready_name,greedy_action_id,greedy_expected_reward,static_action_id,static_action_prob,rule_action_id,rule_expected_reward,mdp_action_id,mdp_value,mdp_immediate_reward,top1_action_id,top1_q,top2_action_id,top2_q,top3_action_id,top3_q,q_gap_12,q_gap_23,greedy_action_name,greedy_action_type,greedy_macro_group,static_action_name,static_action_type,static_macro_group,rule_action_name,rule_action_type,rule_macro_group,mdp_action_name,mdp_action_type,mdp_macro_group
7323,5,4,early,前期,1,Mid,0,Low,1,Recover,1,CounterReady,D15,-0.0319762269922318,D19,0.0,D16,-0.049960173705173194,D15,5.739245981004124,-0.0319762269922318,D15,5.739245981004124,D16,5.696530085218691,D18,5.693670647175543,0.04271589578543278,0.0028594380431474775,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7324,5,4,early,前期,1,Mid,1,Mid,0,Normal,0,Normal,A02,0.05322814173802378,A04,1.0,D15,-0.039584827225106096,A02,5.687981015757671,0.05322814173802378,A02,5.687981015757671,A03,5.686581091906882,A10,5.68650143129701,0.001399923850788909,7.966060987207868e-05,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7325,5,4,early,前期,1,Mid,1,Mid,0,Normal,1,CounterReady,A02,0.04677483850469013,A04,1.0,D15,-0.03326969400906774,A02,5.681528374676235,0.04677483850469013,A02,5.681528374676235,A01,5.680053692119792,A03,5.679944663070983,0.0014746825564433408,0.00010902904880882858,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7326,5,4,early,前期,1,Mid,1,Mid,1,Recover,0,Normal,D15,-0.039584827225106096,D19,0.0,D16,-0.09311773231460932,D15,5.738339057656665,-0.039584827225106096,D15,5.738339057656665,D18,5.689011241591614,D14,5.672356238128063,0.04932781606505099,0.01665500346355131,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7327,5,4,early,前期,1,Mid,1,Mid,1,Recover,1,CounterReady,D15,-0.03326969400906774,D19,0.0,D16,-0.0896586799323549,D15,5.744654190872703,-0.03326969400906774,D15,5.744654190872703,D18,5.689011241591614,D14,5.672356238128063,0.05564294928108904,0.01665500346355131,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7328,5,4,early,前期,1,Mid,2,High,0,Normal,0,Normal,A02,0.05322814173802378,A04,1.0,D15,-0.04439035219213815,A02,5.666434131122777,0.05322814173802378,A02,5.666434131122777,A03,5.665008963989274,A10,5.6649014952037735,0.001425167133503713,0.00010746878550005334,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7329,5,4,early,前期,1,Mid,2,High,0,Normal,1,CounterReady,A02,0.04677483850469013,A04,1.0,D15,-0.03821592974114017,A02,5.659981405234901,0.04677483850469013,A02,5.659981405234901,A01,5.658519391900577,A03,5.658372454787411,0.0014620133343239416,0.00014693711316571267,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7330,5,4,early,前期,1,Mid,2,High,1,Recover,0,Normal,D15,-0.04439035219213815,D19,0.0,D16,-0.09886135591293518,D15,5.712009710290787,-0.04439035219213815,D15,5.712009710290787,D18,5.6636116440475135,D14,5.647120143546039,0.048398066243273696,0.0164915005014743,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7331,5,4,early,前期,1,Mid,2,High,1,Recover,1,CounterReady,D15,-0.03821592974114017,D19,0.0,D16,-0.09535522276814266,D15,5.7181841327417855,-0.03821592974114017,D15,5.7181841327417855,D18,5.6636116440475135,D14,5.647120143546039,0.054572488694272,0.0164915005014743,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7332,5,4,early,前期,2,High,0,Low,0,Normal,0,Normal,A02,0.05316506177540329,A04,1.0,D15,-0.022508143059170618,A02,5.335612353926472,0.05316506177540329,A02,5.335612353926472,A03,5.334055372217454,A10,5.3339107254818385,0.0015569817090179683,0.00014464673561587205,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7333,5,4,early,前期,2,High,0,Low,0,Normal,1,CounterReady,A02,0.04670306211008013,A04,1.0,D15,-0.022508143059170618,A02,5.329150354261149,0.04670306211008013,A02,5.329150354261149,A01,5.327846599901071,A03,5.327407331883799,0.0013037543600775692,0.0004392680172724539,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7334,5,4,early,前期,2,High,0,Low,1,Recover,0,Normal,D15,-0.022508143059170618,D19,0.0,D16,-0.038321244885070944,D15,5.358935980762921,-0.022508143059170618,D15,5.358935980762921,D16,5.321621779433525,D14,5.309912055383815,0.03731420132939611,0.011709724049710601,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7335,5,4,early,前期,2,High,0,Low,1,Recover,1,CounterReady,D15,-0.022508143059170618,D19,0.0,D16,-0.038321244885070944,D15,5.358935980762921,-0.022508143059170618,D15,5.358935980762921,D16,5.321621779433525,D14,5.309912055383815,0.03731420132939611,0.011709724049710601,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7336,5,4,early,前期,2,High,1,Mid,0,Normal,0,Normal,A02,0.053433083836277276,A04,1.0,D15,-0.02785344890394867,A02,5.291913279905456,0.053433083836277276,A02,5.291913279905456,A03,5.290386849714843,A10,5.29027774540456,0.0015264301906130484,0.00010910431028321455,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7337,5,4,early,前期,2,High,1,Mid,0,Normal,1,CounterReady,A02,0.0469764446121716,A04,1.0,D15,-0.021538315687910314,A02,5.285457820897406,0.0469764446121716,A02,5.285457820897406,A01,5.284009942547861,A03,5.28374517481567,0.001447878349544851,0.00026476773219119565,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7338,5,4,early,前期,2,High,1,Mid,1,Recover,0,Normal,D15,-0.02785344890394867,D19,0.0,D16,-0.07678705873371483,D15,5.337023340998819,-0.02785344890394867,D15,5.337023340998819,D18,5.280612491145709,D14,5.269079293426877,0.05641084985311018,0.011533197718831545,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7339,5,4,early,前期,2,High,1,Mid,1,Recover,1,CounterReady,D15,-0.021538315687910314,D19,0.0,D16,-0.07332800635146042,D15,5.343338474214858,-0.021538315687910314,D15,5.343338474214858,D18,5.280612491145709,D16,5.271369475313372,0.06272598306914912,0.009243015832336887,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7340,5,4,early,前期,2,High,2,High,0,Normal,0,Normal,A02,0.053433083836277276,A04,1.0,D15,-0.032288759397575154,A02,5.274198336109297,0.053433083836277276,A02,5.274198336109297,A03,5.272664948100297,A10,5.272549013035811,0.0015333880090002694,0.00011593506448548396,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7341,5,4,early,前期,2,High,2,High,0,Normal,1,CounterReady,A02,0.0469764446121716,A04,1.0,D15,-0.02611433694657718,A02,5.267742170716025,0.0469764446121716,A02,5.267742170716025,A01,5.266311272853924,A03,5.266022586900863,0.0014308978621002666,0.0002886859530617514,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7342,5,4,early,前期,2,High,2,High,1,Recover,0,Normal,D15,-0.032288759397575154,D19,0.0,D16,-0.08201874232709232,D15,5.316837651878147,-0.032288759397575154,D15,5.316837651878147,D18,5.262033612253887,D14,5.249998742547288,0.05480403962425928,0.01203486970659906,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7343,5,4,early,前期,2,High,2,High,1,Recover,1,CounterReady,D15,-0.02611433694657718,D19,0.0,D16,-0.0785126091822998,D15,5.323012074329145,-0.02611433694657718,D15,5.323012074329145,D18,5.262033612253887,D14,5.249998742547288,0.06097846207525759,0.01203486970659906,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7344,5,5,early,前期,0,Low,0,Low,0,Normal,0,Normal,A02,0.0538039899236329,A04,1.0,D05,-0.06513168344337411,A02,6.40514573789693,0.0538039899236329,A02,6.40514573789693,A03,6.403313566122022,A10,6.402657362785117,0.0018321717749083533,0.0006562033369048592,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
7345,5,5,early,前期,0,Low,0,Low,0,Normal,1,CounterReady,A02,0.04731863832290556,A04,1.0,D05,-0.06513168344337411,A02,6.398660386296203,0.04731863832290556,A02,6.398660386296203,A01,6.397518474225137,A03,6.396625270338865,0.0011419120710653985,0.0008932038862718983,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
7346,5,5,early,前期,0,Low,0,Low,1,Recover,0,Normal,D15,0.0499765626258781,D19,0.0,D16,0.015193081740643585,D15,6.39714633420871,0.0499765626258781,D15,6.39714633420871,D16,6.362082666646059,D14,6.333044328873963,0.03506366756265056,0.029038337772096412,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7347,5,5,early,前期,0,Low,0,Low,1,Recover,1,CounterReady,D15,0.0499765626258781,D19,0.0,D16,0.015193081740643585,D15,6.39714633420871,0.0499765626258781,D15,6.39714633420871,D16,6.362082666646059,D14,6.333044328873963,0.03506366756265056,0.029038337772096412,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7348,5,5,early,前期,0,Low,1,Mid,0,Normal,0,Normal,A02,0.05407201198450689,A04,1.0,D05,-0.1490456413892158,A02,6.4042813042547895,0.05407201198450689,A02,6.4042813042547895,A03,6.402441748860717,A10,6.401766107903443,0.001839555394072434,0.0006756409572741262,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
7349,5,5,early,前期,0,Low,1,Mid,0,Normal,1,CounterReady,A02,0.04759202082499703,A04,1.0,D05,-0.14900698161630652,A02,6.397801343518775,0.04759202082499703,A02,6.397801343518775,A01,6.396556992434422,A03,6.395758700399479,0.0012443510843525019,0.0007982920349434153,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
7350,5,5,early,前期,0,Low,1,Mid,1,Recover,0,Normal,D15,0.051796363148257425,D19,0.0,D16,-0.0225307223294174,D15,6.399417739779798,0.051796363148257425,D15,6.399417739779798,D16,6.324745432200807,D14,6.313987476896798,0.07467230757899124,0.010757955304009137,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7351,5,5,early,前期,0,Low,1,Mid,1,Recover,1,CounterReady,D15,0.05811149636429578,D19,0.0,D16,-0.01907166994716296,D15,6.405732872995836,0.05811149636429578,D15,6.405732872995836,D16,6.328204484583061,D14,6.313987476896798,0.07752838841277487,0.01421700768626355,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7352,5,5,early,前期,0,Low,2,High,0,Normal,0,Normal,A02,0.05407201198450689,A04,1.0,D05,-0.15621086358160044,A02,6.370412480344273,0.05407201198450689,A02,6.370412480344273,A03,6.3685719808224714,A10,6.367888227101177,0.0018404995218013198,0.0006837537212946998,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
7353,5,5,early,前期,0,Low,2,High,0,Normal,1,CounterReady,A02,0.04759202082499703,A04,1.0,D05,-0.15617312907731565,A02,6.363933398088013,0.04759202082499703,A02,6.363933398088013,A01,6.362673137166049,A03,6.361889787449667,0.0012602609219634076,0.0007833497163822756,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,clamp_block,defense,保守防守,hook_punch,attack,试探攻击
7354,5,5,early,前期,0,Low,2,High,1,Recover,0,Normal,D15,0.04858673456518,D19,0.0,D16,-0.02727112540672688,D15,6.362005979790879,0.04858673456518,D15,6.362005979790879,D16,6.285472315517357,D14,6.277951221781535,0.07653366427352193,0.007521093735821438,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7355,5,5,early,前期,0,Low,2,High,1,Recover,1,CounterReady,D15,0.05476115701617799,D19,0.0,D16,-0.023764992261934362,D15,6.368180402241877,0.05476115701617799,D15,6.368180402241877,D16,6.2889784486621485,D14,6.277951221781535,0.07920195357972837,0.011027226880613306,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7356,5,5,early,前期,1,Mid,0,Low,0,Normal,0,Normal,A02,0.052960119677149795,A04,1.0,D15,-0.0319762269922318,A02,5.955768237513272,0.052960119677149795,A02,5.955768237513272,A03,5.954375630347768,A10,5.954297729923963,0.001392607165503712,7.790042380584339e-05,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7357,5,5,early,前期,1,Mid,0,Low,0,Normal,1,CounterReady,A02,0.04650145600259866,A04,1.0,D15,-0.0319762269922318,A02,5.949309573838721,0.04650145600259866,A02,5.949309573838721,A01,5.9479530056914465,A10,5.947733701090452,0.0013565681472744728,0.00021930460099461868,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7358,5,5,early,前期,1,Mid,0,Low,1,Recover,0,Normal,D15,-0.0319762269922318,D19,0.0,D16,-0.049960173705173194,D15,5.988798116076274,-0.0319762269922318,D15,5.988798116076274,D18,5.945151474332849,D16,5.944950557099141,0.04364664174342536,0.0002009172337071874,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7359,5,5,early,前期,1,Mid,0,Low,1,Recover,1,CounterReady,D15,-0.0319762269922318,D19,0.0,D16,-0.049960173705173194,D15,5.988798116076274,-0.0319762269922318,D15,5.988798116076274,D18,5.945151474332849,D16,5.944950557099141,0.04364664174342536,0.0002009172337071874,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7360,5,5,early,前期,1,Mid,1,Mid,0,Normal,0,Normal,A02,0.05322814173802378,A04,1.0,D15,-0.039584827225106096,A02,5.929678659085875,0.05322814173802378,A02,5.929678659085875,A03,5.9283373800016586,A10,5.928319277858329,0.0013412790842162181,1.810214332920168e-05,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7361,5,5,early,前期,1,Mid,1,Mid,0,Normal,1,CounterReady,A02,0.04677483850469013,A04,1.0,D15,-0.03326969400906774,A02,5.9232260634974105,0.04677483850469013,A02,5.9232260634974105,A10,5.921760626499658,A01,5.921725513752617,0.0014654369977522563,3.5112747041488035e-05,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7362,5,5,early,前期,1,Mid,1,Mid,1,Recover,0,Normal,D15,-0.039584827225106096,D19,0.0,D16,-0.09311773231460932,D15,5.987985756480382,-0.039584827225106096,D15,5.987985756480382,D18,5.941680590567493,D14,5.9222604067852185,0.046305165912888135,0.019420183782274947,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7363,5,5,early,前期,1,Mid,1,Mid,1,Recover,1,CounterReady,D15,-0.03326969400906774,D19,0.0,D16,-0.0896586799323549,D15,5.99430088969642,-0.03326969400906774,D15,5.99430088969642,D18,5.941680590567493,D14,5.9222604067852185,0.052620299128926185,0.019420183782274947,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7364,5,5,early,前期,1,Mid,2,High,0,Normal,0,Normal,A02,0.05322814173802378,A04,1.0,D15,-0.04439035219213815,A02,5.907041438596038,0.05322814173802378,A02,5.907041438596038,A03,5.905673376840754,A10,5.905626187642665,0.0013680617552838115,4.71891980895478e-05,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7365,5,5,early,前期,1,Mid,2,High,0,Normal,1,CounterReady,A02,0.04677483850469013,A04,1.0,D15,-0.03821592974114017,A02,5.9005887419098135,0.04677483850469013,A02,5.9005887419098135,A01,5.899101784381019,A10,5.899067450584141,0.0014869575287947967,3.433379687756144e-05,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7366,5,5,early,前期,1,Mid,2,High,1,Recover,0,Normal,D15,-0.04439035219213815,D19,0.0,D16,-0.09886135591293518,D15,5.960564564278139,-0.04439035219213815,D15,5.960564564278139,D18,5.91513670429024,D14,5.895915403404775,0.04542785998789878,0.01922130088546492,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7367,5,5,early,前期,1,Mid,2,High,1,Recover,1,CounterReady,D15,-0.03821592974114017,D19,0.0,D16,-0.09535522276814266,D15,5.966738986729137,-0.03821592974114017,D15,5.966738986729137,D18,5.91513670429024,D14,5.895915403404775,0.051602282438897085,0.01922130088546492,yield_buffer,defense,平衡恢复,ground_guard,defense,平衡恢复,step_adjust,defense,平衡恢复,yield_buffer,defense,平衡恢复
7368,5,5,early,前期,2,High,0,Low,0,Normal,0,Normal,A02,0.05316506177540329,A04,1.0,D15,-0.022508143059170618,A02,5.559302552363651,0.05316506177540329,A02,5.559302552363651,A03,5.557786808715496,A10,5.557685207377065,0.001515743648154988,0.00010160133843051256,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
7369,5,5,early,前期,2,High,0,Low,0,Normal,1,CounterReady,A02,0.04670306211008013,A04,1.0,D15,-0.022508143059170618,A02,5.552840552698328,0.04670306211008013,A02,5.552840552698328,A01,5.551519296332573,A03,5.551138768381839,0.0013212563657551968,0.00038052795073362233,hook_punch,attack,试探攻击,swing_punch,attack,激进攻击,yield_buffer,defense,平衡恢复,hook_punch,attack,试探攻击
