state_index,score_diff,time_step,time_phase,health_my,health_opp,recovery_lock,counter_ready,top1_action_id,top1_q,top2_action_id,top2_q,top3_action_id,top3_q,q_gap_12,q_gap_23
6290,3,15,late,2,0,1,0,D15,8.108955072893634,D16,8.078110927838358,D14,7.974022097892249,0.03084414505527633,0.10408882994610913
6291,3,15,late,2,0,1,1,D15,8.108955072893634,D16,8.078110927838358,D14,7.974022097892249,0.03084414505527633,0.10408882994610913
6292,3,15,late,2,1,0,0,D01,7.7254427447857825,D12,7.7141795804495805,D20,7.7064841984693855,0.011263164336202003,0.007695381980195037
6293,3,15,late,2,1,0,1,D01,7.725478528816208,D12,7.716428698039349,D20,7.707800656097115,0.009049830776858947,0.008628041942233544
6294,3,15,late,2,1,1,0,D15,7.959140379786841,D16,7.8710577894577485,D14,7.776683987582909,0.08808259032909227,0.09437380187483946
6295,3,15,late,2,1,1,1,D15,7.9671271659130065,D16,7.875432473352952,D14,7.776683987582909,0.09169469256005414,0.09874848577004336
6296,3,15,late,2,2,0,0,D01,7.704118007300355,D12,7.691288548420708,D20,7.6842656276414925,0.012829458879647149,0.0070229207792156245
6297,3,15,late,2,2,0,1,D01,7.704152866582971,D12,7.693494543562374,D20,7.685602625998903,0.010658323020597216,0.007891917563471296
6298,3,15,late,2,2,1,0,D15,7.937616144389427,D16,7.848656052787591,D14,7.757684813106931,0.0889600916018356,0.0909712396806599
6299,3,15,late,2,2,1,1,D15,7.945424972783337,D16,7.8530902800001225,D14,7.757684813106931,0.09233469278321405,0.09540546689319118
6300,3,16,endgame,0,0,0,0,D15,9.480915646090214,D16,9.433214396977613,D14,9.306183701034364,0.04770124911260076,0.12703069594324923
6301,3,16,endgame,0,0,0,1,D01,9.263498871612407,D03,9.261011244559395,D05,9.254843388750846,0.002487627053012531,0.00616785580854895
6302,3,16,endgame,0,0,1,0,D15,9.480915646090214,D16,9.433214396977613,D14,9.306183701034364,0.04770124911260076,0.12703069594324923
6303,3,16,endgame,0,0,1,1,D15,9.480915646090214,D16,9.433214396977613,D14,9.306183701034364,0.04770124911260076,0.12703069594324923
6304,3,16,endgame,0,1,0,0,D15,9.501591358756105,D16,9.384036669712325,D14,9.280181081774325,0.11755468904378041,0.10385558793799987
6305,3,16,endgame,0,1,0,1,D01,9.19323210369002,D12,9.165898831227551,D03,9.155450809162726,0.027333272462469083,0.010448022064824869
6306,3,16,endgame,0,1,1,0,D15,9.501591358756105,D16,9.384036669712325,D14,9.280181081774325,0.11755468904378041,0.10385558793799987
6307,3,16,endgame,0,1,1,1,D15,9.509578144882271,D16,9.388411353607529,D14,9.280181081774325,0.12116679127474228,0.10823027183320377
6308,3,16,endgame,0,2,0,0,D15,9.47669422312747,D16,9.356977036207878,D14,9.257713231726001,0.11971718691959232,0.09926380448187722
6309,3,16,endgame,0,2,0,1,D01,9.167154594285277,D12,9.137593979536593,D02,9.127659704469126,0.02956061474868399,0.009934275067466913
6310,3,16,endgame,0,2,1,0,D15,9.47669422312747,D16,9.356977036207878,D14,9.257713231726001,0.11971718691959232,0.09926380448187722
6311,3,16,endgame,0,2,1,1,D15,9.48450305152138,D16,9.36141126342041,D14,9.257713231726001,0.12309178810096988,0.1036980316944085
6312,3,16,endgame,1,0,0,0,D01,8.58857209830006,D03,8.582851405583652,D04,8.579413381603574,0.005720692716408848,0.0034380239800775314
6313,3,16,endgame,1,0,0,1,D01,8.58857209830006,D03,8.582851405583652,D04,8.579413381603574,0.005720692716408848,0.0034380239800775314
6314,3,16,endgame,1,0,1,0,D15,8.754164901505591,D16,8.692649837500571,D14,8.621998738384766,0.06151506400501994,0.07065109911580514
6315,3,16,endgame,1,0,1,1,D15,8.754164901505591,D16,8.692649837500571,D14,8.621998738384766,0.06151506400501994,0.07065109911580514
6316,3,16,endgame,1,1,0,0,D01,8.495126142859368,D12,8.47394183876276,D04,8.472794314550981,0.02118430409660732,0.0011475242117793272
6317,3,16,endgame,1,1,0,1,D01,8.495161926889793,D12,8.476190956352529,D04,8.47281865329772,0.018970970537264265,0.003372303054808512
6318,3,16,endgame,1,1,1,0,D15,8.72556526253439,D16,8.601213878296456,D18,8.574394001058531,0.12435138423793468,0.026819877237924672
6319,3,16,endgame,1,1,1,1,D15,8.733552048660556,D16,8.60558856219166,D18,8.574394001058531,0.12796348646889655,0.031194561133128573
6320,3,16,endgame,1,2,0,0,D01,8.47757082453296,D12,8.454687150444196,D04,8.453835661250858,0.022883674088763684,0.0008514891933373292
6321,3,16,endgame,1,2,0,1,D01,8.477605683815575,D12,8.456893145585862,D04,8.453859414782134,0.020712538229712862,0.003033730803728929
6322,3,16,endgame,1,2,1,0,D15,8.708839465066825,D16,8.582783366523282,D18,8.561292886751495,0.12605609854354327,0.021490479771786752
6323,3,16,endgame,1,2,1,1,D15,8.716648293460734,D16,8.587217593735813,D18,8.561292886751495,0.12943069972492083,0.025924706984318036
6324,3,16,endgame,2,0,0,0,D03,8.21626242219889,D01,8.214058003469567,D05,8.21382667118298,0.0022044187293221995,0.0002313322865870049
6325,3,16,endgame,2,0,0,1,D03,8.21626242219889,D01,8.214058003469567,D05,8.21382667118298,0.0022044187293221995,0.0002313322865870049
6326,3,16,endgame,2,0,1,0,D15,8.377003155710593,D16,8.352298341289423,D14,8.242115282695037,0.02470481442117034,0.11018305859438549
6327,3,16,endgame,2,0,1,1,D15,8.377003155710593,D16,8.352298341289423,D14,8.242115282695037,0.02470481442117034,0.11018305859438549
6328,3,16,endgame,2,1,0,0,D01,7.983916771569327,D12,7.971637597824662,D03,7.965054479872108,0.01227917374466525,0.006583117952554396
6329,3,16,endgame,2,1,0,1,D01,7.983952555599752,D12,7.97388671541443,D03,7.965098481728512,0.010065840185322195,0.008788233685917746
6330,3,16,endgame,2,1,1,0,D15,8.217763754280133,D16,8.138758273076686,D14,8.037356126547625,0.0790054812034473,0.1014021465290611
6331,3,16,endgame,2,1,1,1,D15,8.2257505404063,D16,8.143132956971892,D14,8.037356126547625,0.08261758343440917,0.10577683042426678
6332,3,16,endgame,2,2,0,0,D01,7.964416772911815,D12,7.95049745458984,D03,7.943660085687616,0.01391931832197546,0.006837368902224306
6333,3,16,endgame,2,2,0,1,D01,7.964451632194431,D12,7.952703449731506,D20,7.944464895258276,0.011748182462925527,0.00823855447322952
6334,3,16,endgame,2,2,1,0,D15,8.197999793178951,D16,8.11827323232098,D14,8.020191432558425,0.0797265608579707,0.09808179976255538
6335,3,16,endgame,2,2,1,1,D15,8.20580862157286,D16,8.122707459533512,D14,8.020191432558425,0.08310116203934825,0.10251602697508666
6336,3,17,endgame,0,0,0,0,D15,9.599584449977439,D16,9.55183788015153,D14,9.424993083502988,0.04774656982590919,0.1268447966485411
6337,3,17,endgame,0,0,0,1,D01,9.382264813981827,D03,9.379746414541751,D05,9.373560319812858,0.0025183994400759246,0.006186094728892755
6338,3,17,endgame,0,0,1,0,D15,9.599584449977439,D16,9.55183788015153,D14,9.424993083502988,0.04774656982590919,0.1268447966485411
6339,3,17,endgame,0,0,1,1,D15,9.599584449977439,D16,9.55183788015153,D14,9.424993083502988,0.04774656982590919,0.1268447966485411
6340,3,17,endgame,0,1,0,0,D15,9.608413244141344,D16,9.492518802460285,D14,9.391002345569795,0.11589444168105878,0.10151645689049005
6341,3,17,endgame,0,1,0,1,D01,9.304050843033407,D12,9.27563011500011,D03,9.266244359070514,0.028420728033296427,0.009385755929596229
6342,3,17,endgame,0,1,1,0,D15,9.608413244141344,D16,9.492518802460285,D14,9.391002345569795,0.11589444168105878,0.10151645689049005
6343,3,17,endgame,0,1,1,1,D15,9.61640003026751,D16,9.49689348635549,D14,9.391002345569795,0.11950654391202065,0.10589114078569395
6344,3,17,endgame,0,2,0,0,D15,9.58823222748785,D16,9.470064441917069,D14,9.37318150721837,0.11816778557078145,0.09688293469869969
6345,3,17,endgame,0,2,0,1,D01,9.282623857937933,D12,9.251988884074242,D02,9.243112878863077,0.030634973863691073,0.008876005211165605
6346,3,17,endgame,0,2,1,0,D15,9.58823222748785,D16,9.470064441917069,D14,9.37318150721837,0.11816778557078145,0.09688293469869969
6347,3,17,endgame,0,2,1,1,D15,9.59604105588176,D16,9.4744986691296,D14,9.37318150721837,0.121542386752159,0.10131716191123097
6348,3,17,endgame,1,0,0,0,D01,8.780467424752072,D03,8.775315259943739,D05,8.77029375696548,0.005152164808333026,0.005021502978259207
6349,3,17,endgame,1,0,0,1,D01,8.780467424752072,D03,8.775315259943739,D05,8.77029375696548,0.005152164808333026,0.005021502978259207
6350,3,17,endgame,1,0,1,0,D15,8.946302730364332,D16,8.89095691448301,D14,8.814199129677254,0.05534581588132248,0.07675778480575524
6351,3,17,endgame,1,0,1,1,D15,8.946302730364332,D16,8.89095691448301,D14,8.814199129677254,0.05534581588132248,0.07675778480575524
6352,3,17,endgame,1,1,0,0,D01,8.671953920763073,D12,8.649617100045745,D04,8.647011573597581,0.02233682071732801,0.0026055264481641416
6353,3,17,endgame,1,1,0,1,D01,8.671989704793498,D12,8.651866217635513,D04,8.64703591234432,0.020123487157984954,0.004830305291193326
6354,3,17,endgame,1,1,1,0,D15,8.90136213350877,D16,8.785269248042606,D18,8.741078038777653,0.1160928854661627,0.04419120926495346
6355,3,17,endgame,1,1,1,1,D15,8.909348919634935,D16,8.78964393193781,D18,8.741078038777653,0.11970498769712457,0.04856589316015736
6356,3,17,endgame,1,2,0,0,D01,8.657000461557688,D12,8.632917269181638,D04,8.630691517323712,0.024083192376050278,0.0022257518579262836
6357,3,17,endgame,1,2,0,1,D01,8.657035320840304,D12,8.635123264323303,D04,8.630715270854987,0.021912056517001233,0.004407993468316107
6358,3,17,endgame,1,2,1,0,D15,8.887160419075643,D16,8.769299192445228,D18,8.73058165885185,0.11786122663041532,0.038717533593377595
6359,3,17,endgame,1,2,1,1,D15,8.894969247469552,D16,8.77373341965776,D18,8.73058165885185,0.12123582781179287,0.04315176080590888
6360,3,17,endgame,2,0,0,0,D03,8.514248161618157,D01,8.511447139566968,D05,8.511425746321539,0.0028010220511891504,2.1393245429379704e-05
6361,3,17,endgame,2,0,0,1,D03,8.514248161618157,D01,8.511447139566968,D05,8.511425746321539,0.0028010220511891504,2.1393245429379704e-05
6362,3,17,endgame,2,0,1,0,D15,8.674677176971153,D16,8.65652171943697,D14,8.53983881974717,0.018155457534183128,0.11668289968980083
6363,3,17,endgame,2,0,1,1,D15,8.674677176971153,D16,8.65652171943697,D14,8.53983881974717,0.018155457534183128,0.11668289968980083
6364,3,17,endgame,2,1,0,0,D01,8.286834104609206,D12,8.27346703212423,D03,8.269212485667712,0.01336707248497504,0.004254546456518682
6365,3,17,endgame,2,1,0,1,D01,8.286869888639629,D12,8.275716149713999,D03,8.269256487524116,0.011153738925630208,0.00645966218988292
6366,3,17,endgame,2,1,1,0,D15,8.521083034385414,D16,8.45257785948332,D14,8.342769107763027,0.06850517490209462,0.10980875172029236
6367,3,17,endgame,2,1,1,1,D15,8.529069820511582,D16,8.456952543378526,D14,8.342769107763027,0.07211727713305649,0.11418343561549804
6368,3,17,endgame,2,2,0,0,D01,8.270494872688257,D12,8.255408405600937,D03,8.250996615571257,0.015086467087320088,0.004411790029680063
6369,3,17,endgame,2,2,0,1,D01,8.270529731970871,D12,8.257614400742602,D03,8.251039555616778,0.012915331228269267,0.006574845125824069
6370,3,17,endgame,2,2,1,0,D15,8.504437793281578,D16,8.435548469747447,D14,8.328794317474255,0.06888932353413146,0.10675415227319185
6371,3,17,endgame,2,2,1,1,D15,8.512246621675487,D16,8.439982696959978,D14,8.328794317474255,0.07226392471550902,0.11118837948572313
6372,3,18,endgame,0,0,0,0,D15,9.71127968890281,D16,9.663484926574533,D14,9.536837808902035,0.04779476232827662,0.1266471176724977
6373,3,18,endgame,0,0,0,1,D01,9.494063346659473,D03,9.491512224911466,D05,9.485306735536115,0.0025511217480076454,0.006205489375350481
6374,3,18,endgame,0,0,1,0,D15,9.71127968890281,D16,9.663484926574533,D14,9.536837808902035,0.04779476232827662,0.1266471176724977
6375,3,18,endgame,0,0,1,1,D15,9.71127968890281,D16,9.663484926574533,D14,9.536837808902035,0.04779476232827662,0.1266471176724977
6376,3,18,endgame,0,1,0,0,D15,9.71139331434482,D16,9.597390324006009,D14,9.498514284664395,0.11400299033881112,0.09887603934161326
6377,3,18,endgame,0,1,0,1,D01,9.411560079347028,D12,9.381904471263278,D03,9.37372676713079,0.02965560808375045,0.008177704132487307
6378,3,18,endgame,0,1,1,0,D15,9.71139331434482,D16,9.597390324006009,D14,9.498514284664395,0.11400299033881112,0.09887603934161326
6379,3,18,endgame,0,1,1,1,D15,9.719380100470985,D16,9.601765007901212,D14,9.498514284664395,0.11761509256977298,0.10325072323681717
6380,3,18,endgame,0,2,0,0,D15,9.696071862777345,D16,9.579667086935409,D14,9.485468092890523,0.11640477584193576,0.09419899404488596
6381,3,18,endgame,0,2,0,1,D01,9.394911481905229,D12,9.363058533851296,D02,9.355382084851275,0.031852948053932906,0.007676449000021179
6382,3,18,endgame,0,2,1,0,D15,9.696071862777345,D16,9.579667086935409,D14,9.485468092890523,0.11640477584193576,0.09419899404488596
6383,3,18,endgame,0,2,1,1,D15,9.703880691171253,D16,9.58410131414794,D14,9.485468092890523,0.11977937702331332,0.09863322125741725
6384,3,18,endgame,1,0,0,0,D01,8.998339570570582,D03,8.994022555867947,D05,8.988489116509852,0.004317014702635902,0.005533439358094583
6385,3,18,endgame,1,0,0,1,D01,8.998339570570582,D03,8.994022555867947,D05,8.988489116509852,0.004317014702635902,0.005533439358094583
6386,3,18,endgame,1,0,1,0,D15,9.164561973313946,D16,9.118179647860114,D14,9.032498850363014,0.04638232545383225,0.08568079749709945
6387,3,18,endgame,1,0,1,1,D15,9.164561973313946,D16,9.118179647860114,D14,9.032498850363014,0.04638232545383225,0.08568079749709945
6388,3,18,endgame,1,1,0,0,D01,8.882451414518519,D12,8.858862360570226,D04,8.85348110414473,0.02358905394829236,0.005381256425495806
6389,3,18,endgame,1,1,0,1,D01,8.882487198548944,D12,8.861111478159994,D04,8.85350544289147,0.021375720388949304,0.007606035268524991
6390,3,18,endgame,1,1,1,0,D15,9.111898121538681,D16,9.008124293089471,D14,8.946245596027772,0.10377382844921001,0.06187869706169913
6391,3,18,endgame,1,1,1,1,D15,9.119884907664847,D16,9.012498976984675,D14,8.946245596027772,0.10738593068017188,0.06625338095690303
6392,3,18,endgame,1,2,0,0,D01,8.870345238468989,D12,8.844936510106429,D04,8.840018862344937,0.02540872836256014,0.004917647761491395
6393,3,18,endgame,1,2,0,1,D01,8.870380097751605,D12,8.847142505248094,D04,8.840042615876213,0.023237592503511095,0.007099889371881218
6394,3,18,endgame,1,2,1,0,D15,9.1004524070241,D16,8.994998638519554,D14,8.937114231041036,0.10545376850454602,0.057884407478518085
6395,3,18,endgame,1,2,1,1,D15,9.10826123541801,D16,8.999432865732086,D14,8.937114231041036,0.10882836968592358,0.06231863469104937
6396,3,18,endgame,2,0,0,0,D03,8.845237559463804,D05,8.842047113716736,D01,8.841893360742525,0.003190445747067727,0.00015375297421194034
6397,3,18,endgame,2,0,0,1,D03,8.845237559463804,D05,8.842047113716736,D01,8.841893360742525,0.003190445747067727,0.00015375297421194034
6398,3,18,endgame,2,0,1,0,D15,9.005381076037423,D16,8.99330173472556,D14,8.870612226746976,0.012079341311864056,0.12268950797858302
6399,3,18,endgame,2,0,1,1,D15,9.005381076037423,D16,8.99330173472556,D14,8.870612226746976,0.012079341311864056,0.12268950797858302
6400,3,18,endgame,2,1,0,0,D01,8.644321486097448,A04,8.632147588936848,D12,8.629688126969484,0.012173897160600688,0.0024594619673639073
6401,3,18,endgame,2,1,0,1,D01,8.644357270127873,A04,8.635151335131612,D12,8.631937244559252,0.009205934996261433,0.0032140905723601065
6402,3,18,endgame,2,1,1,0,D15,8.878836649915,D16,8.820857588447211,D14,8.702925727314488,0.05797906146778864,0.11793186113272291
6403,3,18,endgame,2,1,1,1,D15,8.886823436041167,D16,8.825232272342417,D14,8.702925727314488,0.061591163698750506,0.12230654502792859
6404,3,18,endgame,2,2,0,0,D01,8.633502645064985,A04,8.629408338307188,D12,8.616849723111057,0.004094306757796318,0.012558615196130773
6405,3,18,endgame,2,2,0,1,D01,8.6335375043476,A04,8.632378084046913,D12,8.619055718252723,0.001159420300687941,0.013322365794190105
6406,3,18,endgame,2,2,1,0,D15,8.867925385741621,D16,8.809638817870171,D14,8.694880070759211,0.058286567871450146,0.1147587471109599
6407,3,18,endgame,2,2,1,1,D15,8.87573421413553,D16,8.814073045082703,D14,8.694880070759211,0.0616611690528277,0.11919297432349119
6408,3,19,endgame,0,0,0,0,D15,9.815557071595132,D16,9.767711490760828,D14,9.641272823568025,0.0478455808343039,0.1264386671928026
6409,3,19,endgame,0,0,0,1,D01,9.598449651568218,D03,9.595864024477656,D05,9.58963808364389,0.0025856270905624257,0.006225940833765264
6410,3,19,endgame,0,0,1,0,D15,9.815557071595132,D16,9.767711490760828,D14,9.641272823568025,0.0478455808343039,0.1264386671928026
6411,3,19,endgame,0,0,1,1,D15,9.815557071595132,D16,9.767711490760828,D14,9.641272823568025,0.0478455808343039,0.1264386671928026
6412,3,19,endgame,0,1,0,0,D15,9.810781455430373,D16,9.698908092080638,D14,9.602978995516562,0.1118733633497353,0.09592909656407578
6413,3,19,endgame,0,1,0,1,D01,9.516021930952615,D12,9.484980204046497,D03,9.478160396167347,0.031041726906117617,0.006819807879150375
6414,3,19,endgame,0,1,1,0,D15,9.810781455430373,D16,9.698908092080638,D14,9.602978995516562,0.1118733633497353,0.09592909656407578
6415,3,19,endgame,0,1,1,1,D15,9.81876824155654,D16,9.703282775975842,D14,9.602978995516562,0.11548546558069894,0.10030378045927968
6416,3,19,endgame,0,2,0,0,D15,9.800451628184092,D16,9.686029884701753,D14,9.594822961259208,0.11442174348233891,0.09120692344254522
6417,3,19,endgame,0,2,0,1,D01,9.504267426383468,D12,9.47104929945335,D02,9.46471719494682,0.03321812693011772,0.006332104506530101
6418,3,19,endgame,0,2,1,0,D15,9.800451628184092,D16,9.686029884701753,D14,9.594822961259208,0.11442174348233891,0.09120692344254522
6419,3,19,endgame,0,2,1,1,D15,9.808260456578001,D16,9.690464111914286,D14,9.594822961259208,0.11779634466371469,0.09564115065507828
6420,3,19,endgame,1,0,0,0,D01,9.256577300038911,D03,9.253563260119071,D05,9.247352690227387,0.0030140399198401724,0.006210569891683448
6421,3,19,endgame,1,0,0,1,D01,9.256577300038911,D03,9.253563260119071,D05,9.247352690227387,0.0030140399198401724,0.006210569891683448
6422,3,19,endgame,1,0,1,0,D15,9.423332446166906,D16,9.390097722692833,D14,9.291238531415637,0.033234723474073746,0.09885919127719589
6423,3,19,endgame,1,0,1,1,D15,9.423332446166906,D16,9.390097722692833,D14,9.291238531415637,0.033234723474073746,0.09885919127719589
6424,3,19,endgame,1,1,0,0,D01,9.149177848650353,D12,9.123428701609273,D02,9.118965780883254,0.02574914704108089,0.004462920726018282
6425,3,19,endgame,1,1,0,1,D01,9.149213632680778,D12,9.12567781919904,D02,9.11903249205235,0.023535813481737833,0.00664532714669086
6426,3,19,endgame,1,1,1,0,D15,9.381427457299843,D16,9.294880565274655,D14,9.218434599770756,0.08654689202518817,0.0764459655038987
6427,3,19,endgame,1,1,1,1,D15,9.389414243426009,D16,9.299255249169859,D14,9.218434599770756,0.09015899425615004,0.0808206493991026
6428,3,19,endgame,1,2,0,0,D01,9.140944760200275,D12,9.112977805249269,D02,9.109526909564694,0.02796695495100643,0.003450895684574462
6429,3,19,endgame,1,2,0,1,D01,9.140979619482891,D12,9.115183800390934,D02,9.109592300942456,0.025795819091957384,0.005591499448478032
6430,3,19,endgame,1,2,1,0,D15,9.374078090919392,D16,9.28573097762415,D14,9.21364113605293,0.08834711329524225,0.07208984157121989
6431,3,19,endgame,1,2,1,1,D15,9.3818869193133,D16,9.290165204836681,D14,9.21364113605293,0.09172171447661981,0.07652406878375118
